Cuenta|Fecha de Operación|Referencia|Descripcion|Cod. Transac|Sucursal|Depósitos|Retiros|Saldo|Movimiento|Descripción Detallada
0515492550|30/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$6.40|$45,857.39|42970| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$222,337.89|$0.00|$268,195.28|42971| 

0515492550|30/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$4,224.42|$263,970.86|42972| 

0515492550|30/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$675.91|$263,294.95|42973| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$90,991.82|$0.00|$354,286.77|42974| 

0515492550|30/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$727.93|$353,558.84|42975| 

0515492550|30/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$116.47|$353,442.37|42976| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$34,105.29|$0.00|$387,547.66|42977| 

0515492550|30/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$648.00|$386,899.66|42978| 

0515492550|30/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$103.68|$386,795.98|42979| 

0515492550|30/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$24,172.44|$0.00|$410,968.42|42980| 

0515492550|30/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$193.38|$410,775.04|42981| 

0515492550|30/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$30.94|$410,744.10|42982| 

0515492550|30/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$405,000.00|$5,744.10|42983|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$26,834.50|$0.00|$32,578.60|42984| 

0515492550|31/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$509.86|$32,068.74|42985| 

0515492550|31/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$81.58|$31,987.16|42986| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    07192312D|060|0302|$20,079.70|$0.00|$52,066.86|42987| 

0515492550|31/07/2013|0000000000|COMISION             07192312D|600|0302|$0.00|$160.64|$51,906.22|42988| 

0515492550|31/07/2013|0000000000|IVA COMISION         07192312D|601|0302|$0.00|$25.70|$51,880.52|42989| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$40,486.82|$0.00|$92,367.34|42990| 

0515492550|31/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$769.25|$91,598.09|42991| 

0515492550|31/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$123.08|$91,475.01|42992| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    08934481C|060|0302|$1,665.00|$0.00|$93,140.01|42993|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|31/07/2013|0000000000|COMISION             08934481C|600|0302|$0.00|$31.64|$93,108.37|42994|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|31/07/2013|0000000000|IVA COMISION         08934481C|601|0302|$0.00|$5.06|$93,103.31|42995|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|31/07/2013|0000000000|COMISION PAGOS DIF.  08934481C|600|0302|$0.00|$68.60|$93,034.71|42996|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|31/07/2013|0000000000|IVA COMISION PAG.DIF 08934481C|601|0302|$0.00|$10.98|$93,023.73|42997|No. de Pagos 03     Tipo de Plan 03    Periodo de Gracia 00

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    08934481D|060|0302|$2,077.70|$0.00|$95,101.43|42998| 

0515492550|31/07/2013|0000000000|COMISION             08934481D|600|0302|$0.00|$16.62|$95,084.81|42999| 

0515492550|31/07/2013|0000000000|IVA COMISION         08934481D|601|0302|$0.00|$2.66|$95,082.15|43000| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    09083023C|060|0302|$213,579.69|$0.00|$308,661.84|43001| 

0515492550|31/07/2013|0000000000|COMISION             09083023C|600|0302|$0.00|$4,058.01|$304,603.83|43002| 

0515492550|31/07/2013|0000000000|IVA COMISION         09083023C|601|0302|$0.00|$649.28|$303,954.55|43003| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    09083023D|060|0302|$96,833.04|$0.00|$400,787.59|43004| 

0515492550|31/07/2013|0000000000|COMISION             09083023D|600|0302|$0.00|$750.73|$400,036.86|43005| 

0515492550|31/07/2013|0000000000|IVA COMISION         09083023D|601|0302|$0.00|$120.12|$399,916.74|43006| 

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    07192312|602|0290|$0.00|$1,001.13|$398,915.61|43007|CONTRACARGO APLICADO AFIL. 07192312, TARJ.NO.5262********8426 F.TRANS.03-06-2013 NO.AUT.984709, FOLIO CLIENTE:0002013061900310, RAZON: 237 SIN AUTORIZACION DE TH MC

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    08934481|602|0290|$0.00|$696.00|$398,219.61|43008|CONTRACARGO APLICADO AFIL. 08934481, TARJ.NO.5470********6636 F.TRANS.27-06-2013 NO.AUT.063277, FOLIO CLIENTE:0002013070800194, RAZON: 068 VENTA NO RECONOCIDA POR TH (TARJETA AUSENTE)

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    09083023|602|0290|$0.00|$1,498.38|$396,721.23|43009|CONTRACARGO APLICADO AFIL. 09083023, TARJ.NO.5482********7319 F.TRANS.04-07-2013 NO.AUT.019879, FOLIO CLIENTE:0002013071100182, RAZON: 079 DOCUMENTO NO ATENDIDO

0515492550|31/07/2013|0000000000|GAS METROPOLITANO    07192312C|060|0302|$9,453.60|$0.00|$406,174.83|43010| 

0515492550|31/07/2013|0000000000|COMISION             07192312C|600|0302|$0.00|$179.62|$405,995.21|43011| 

0515492550|31/07/2013|0000000000|IVA COMISION         07192312C|601|0302|$0.00|$28.74|$405,966.47|43012| 

0515492550|31/07/2013|0000000000|TRASPASO A CUENTA PROPIA|790|8846|$0.00|$400,000.00|$5,966.47|43013|IVA:00000000.00    , A LA CUENTA 0004686365, Traspaso Tpv a Concentr AL R.F.C. GME540707CD1

